,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
9237,NCD06,13,Non-Edible,0.099306497,Household,46.706,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,858.3665937
9238,FDW08,12.1,Low Fat,0.148682491,Fruits and Vegetables,106.728,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9239,NCU29,7.685,Non-Edible,0.025621558,Health and Hygiene,145.076,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2785.659303
9240,NCE06,5.825,Non-Edible,0.0914091,Household,160.9894,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
9241,FDV52,20.7,Regular,0.203400773,Frozen Foods,117.9466,OUT010,15,Medium,Tier 3,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,207.1305035
9242,FDB02,9.695,Regular,0.029329243,Canned,176.637,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
9243,NCR18,15.85,Non-Edible,0.020529174,Household,42.9112,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,858.3665937
9244,FDK16,9.065,Low Fat,0.06595278,Frozen Foods,94.4094,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9245,NCQ29,12,Non-Edible,0.174459878,Health and Hygiene,258.7278,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,471.3068467
9246,FDZ01,8.151798319,Regular,0.015860869,Canned,103.499,OUT019,28,Small,Tier 1,Grocery Store,Food,1332.243074,High_Sales_Item_Type,207.1305035
9247,FDW27,5.86,Regular,0.150824783,Meat,157.0314,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
9248,FDD17,7.5,Low Fat,0.03275986,Frozen Foods,237.8906,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,3845.930347
9249,FDW39,6.69,Regular,0.036879682,Meat,176.637,OUT013,26,High,Tier 3,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
9250,DRH59,10.8,Low Fat,0.058551954,Hard Drinks,72.638,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,858.3665937
9251,FDS52,8.89,Low Fat,0.005469959,Frozen Foods,101.7016,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9252,FDU40,20.08910944,Low Fat,0.037222843,Frozen Foods,195.2478,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,5669.163351
9253,NCF54,18,Non-Edible,0.047337627,Household,173.6422,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
9254,FDH46,6.935,Regular,0.041366008,Snack Foods,102.8332,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
9255,NCP14,8.275,Non-Edible,0.110461228,Household,103.6306,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9256,FDH50,15,Regular,0.06595278,Canned,185.2266,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
9257,DRF15,18.35,Low Fat,0.05559341,Dairy,153.534,OUT010,15,Medium,Tier 3,Grocery Store,Drinks,1340.311665,High_Sales_Item_Type,471.3068467
9258,FDV27,8.151798319,Regular,0.039796377,Meat,87.4514,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1246.692408,Low_Sales_Item_Type,2846.400823
9259,NCJ06,20.1,Non-Edible,0.034706495,Household,120.1782,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9260,FDN02,16.5,Low Fat,0.074128491,Canned,205.4638,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1332.243074,High_Sales_Item_Type,3845.930347
9261,FDQ51,16,Regular,0.017578564,Meat,45.9718,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,858.3665937
9262,FDQ07,15.1,Regular,0.087901272,Fruits and Vegetables,222.7456,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
9263,FDS45,5.175,Regular,0.029541813,Snack Foods,105.1622,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
9264,NCJ06,20.1,Non-Edible,0.034722896,Household,121.1782,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9265,FDD36,13.3,Low Fat,0.021269538,Baking Goods,117.2124,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
9266,FDY25,12,Low Fat,0.034043337,Canned,182.5976,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
9267,FDU52,7.56,Low Fat,0.063770861,Frozen Foods,154.963,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2785.659303
9268,DRK47,7.905,Low Fat,0.064426754,Hard Drinks,227.0694,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,3845.930347
9269,NCL30,18.1,Non-Edible,0.049217255,Household,128.4336,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9270,FDN22,18.85,Regular,0.13827922,Snack Foods,251.8724,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3845.930347
9271,NCF30,15.9666819,Non-Edible,0.125632716,Household,126.2362,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,2846.400823
9272,FDK03,12.6,Regular,0.073906461,Dairy,256.2356,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3845.930347
9273,FDT45,15.85,Low Fat,0.057637631,Snack Foods,55.0956,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
9274,NCC54,18.05858931,Non-Edible,0.097237755,Health and Hygiene,239.6196,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1218.181979,Low_Sales_Item_Type,5669.163351
9275,FDP08,20.5,Regular,0.112867957,Fruits and Vegetables,195.3478,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,2785.659303
9276,FDU44,12.15,Regular,0.058425726,Fruits and Vegetables,163.2552,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
9277,DRG39,14.15,Low Fat,0.042173019,Dairy,52.7982,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,858.3665937
9278,FDU32,8.785,Low Fat,0.026007997,Fruits and Vegetables,121.9414,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9279,FDY27,6.38,Low Fat,0.06595278,Dairy,178.5344,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,2785.659303
9280,NCP54,15.35,Non-Edible,0.03512042,Household,123.073,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9281,NCZ41,19.85,Non-Edible,0.064521395,Health and Hygiene,126.4704,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1716.213779
9282,DRL49,13.15,Low Fat,0.056382065,Soft Drinks,143.4812,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
9283,FDI05,8.35,Regular,0.127386531,Frozen Foods,76.4354,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9284,FDY56,16.35,Regular,0.062537976,Fruits and Vegetables,226.5062,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
9285,DRC13,8.26,Regular,0.032414575,Soft Drinks,124.973,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
9286,NCV29,11.8,Non-Edible,0.022972713,Health and Hygiene,179.5686,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2785.659303
9287,FDR24,17.35,Regular,0.062949401,Baking Goods,88.983,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
9288,FDZ34,6.695,Low Fat,0.076187616,Starchy Foods,191.382,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1306.324351,High_Sales_Item_Type,2785.659303
9289,FDP37,15.6,Low Fat,0.143078892,Breakfast,126.4994,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,1716.213779
9290,FDX08,12.07038502,Low Fat,0.02249459,Fruits and Vegetables,180.9318,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,5669.163351
9291,FDS57,15.5,Low Fat,0.103652052,Snack Foods,141.447,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
9292,NCG18,15.3,Non-Edible,0.023013626,Household,102.4332,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9293,FDK25,11.6,Regular,0.157470693,Breakfast,168.9474,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,2785.659303
9294,FDH53,20.5,Regular,0.019229584,Frozen Foods,80.9592,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9295,DRI59,9.5,Low Fat,0.041001013,Hard Drinks,223.0088,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1264.622727,Low_Sales_Item_Type,3845.930347
9296,FDA52,16.2,Regular,0.128422279,Frozen Foods,177.237,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2785.659303
9297,FDT20,10.5,Low Fat,0.069287489,Fruits and Vegetables,38.3164,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,207.1305035
9298,FDE36,6.12748296,Regular,0.073138055,Baking Goods,162.5868,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,471.3068467
9299,FDI24,10.3,Low Fat,0.079189212,Baking Goods,174.737,OUT017,6,Medium,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2785.659303
9300,FDB28,6.615,Low Fat,0.093765794,Dairy,199.2426,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,2785.659303
9301,FDV11,9.1,Regular,0.082129741,Breads,176.9054,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,2785.659303
9302,FDP01,20.75,Regular,0.063325948,Breakfast,154.1682,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,2785.659303
9303,FDD34,8.151798319,Low Fat,0.015799406,Snack Foods,161.721,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4117.317713
9304,FDJ50,8.151798319,Low Fat,0.021481473,Canned,52.0982,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1332.243074,High_Sales_Item_Type,858.3665937
9305,FDZ44,8.185,Low Fat,0.038696828,Fruits and Vegetables,118.5808,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9306,DRO59,11.8,Low Fat,0.054144012,Hard Drinks,75.8012,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,858.3665937
9307,DRB48,16.75,Regular,0.024903892,Soft Drinks,39.1822,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,858.3665937
9308,FDR21,19.7,Low Fat,0.067208126,Snack Foods,175.337,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2785.659303
9309,NCE42,21.1,Non-Edible,0.017746063,Household,234.7958,OUT010,15,Small,Tier 3,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,471.3068467
9310,FDO23,17.85,Low Fat,0.146427351,Breads,93.4436,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1716.213779
9311,NCE30,16,Non-Edible,0.099539874,Household,212.3902,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,3845.930347
9312,FDQ22,16.75,Low Fat,0.029734029,Snack Foods,37.6822,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
9313,FDY01,11.8,Regular,0.170628832,Canned,115.3834,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1716.213779
9314,FDS08,5.735,Low Fat,0.057283416,Fruits and Vegetables,177.837,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
9315,FDG28,9.285,Regular,0.049481039,Frozen Foods,246.7144,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,3845.930347
9316,FDQ51,16,Regular,0.017622773,Meat,48.1718,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1246.692408,Low_Sales_Item_Type,858.3665937
9317,FDB05,5.155,Low Fat,0.083668945,Frozen Foods,249.4776,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3845.930347
9318,FDO56,10.195,Regular,0.045052492,Fruits and Vegetables,116.5808,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9319,FDE02,8.71,Low Fat,0.06595278,Canned,91.9778,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1332.243074,High_Sales_Item_Type,1716.213779
9320,FDN45,19.35,Low Fat,0.118770807,Snack Foods,223.2088,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3845.930347
9321,FDS09,8.895,Regular,0.081021001,Snack Foods,49.0008,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
9322,NCA54,16.5,Non-Edible,0.036790859,Household,181.4318,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
9323,FDP09,19.75,Low Fat,0.056724671,Snack Foods,212.7902,OUT010,15,Small,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,471.3068467
9324,FDC53,8.68,Low Fat,0.008853613,Frozen Foods,99.0384,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9325,NCM55,15.6,Non-Edible,0.067103564,Others,186.5924,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,2785.659303
9326,FDL09,19.6,Regular,0.128557634,Snack Foods,169.0816,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2785.659303
9327,FDA11,8.151798319,Low Fat,0.075705596,Baking Goods,93.2436,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,207.1305035
9328,FDA50,16.25,Low Fat,0.087351931,Dairy,94.541,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1716.213779
9329,FDC23,18,Low Fat,0.018007487,Starchy Foods,178.9686,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,2785.659303
9330,FDE22,9.695,Low Fat,0.029618788,Snack Foods,158.892,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9331,FDD23,9.5,Regular,0.04868553,Starchy Foods,186.8898,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,2785.659303
9332,NCA29,10.5,Non-Edible,0.027318818,Household,172.7106,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
9333,FDK38,6.65,Low Fat,0.053289916,Canned,147.0734,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
9334,DRC13,8.26,Regular,0.032441572,Soft Drinks,121.673,OUT046,16,Small,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
9335,NCP43,17.75,Non-Edible,0.03055448,Others,179.166,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,2785.659303
9336,FDX28,6.325,Low Fat,0.12537274,Frozen Foods,99.7042,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9337,FDF08,14.3,Regular,0.065308939,Fruits and Vegetables,89.8856,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9338,FDZ33,10.195,Low Fat,0.10739705,Snack Foods,149.5076,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9339,FDD10,20.6,Regular,0.046092237,Snack Foods,178.6344,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9340,FDO58,19.6,Low Fat,0.039801037,Snack Foods,162.4526,OUT017,6,High,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9341,FDI50,8.42,Regular,0.031017124,Canned,230.1352,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3845.930347
9342,FDO58,19.6,Low Fat,0.039657436,Snack Foods,165.7526,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9343,FDX08,12.85,Low Fat,0.022585241,Fruits and Vegetables,181.0318,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
9344,NCK17,11,Non-Edible,0.063428202,Health and Hygiene,40.848,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,207.1305035
9345,FDF39,14.85,Regular,0.019507599,Dairy,262.091,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3845.930347
9346,FDU45,15.6,Regular,0.059430002,Snack Foods,112.0518,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,207.1305035
9347,NCJ18,12.35,Non-Edible,0.164609767,Household,117.6124,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
9348,DRC27,13.93290191,Low Fat,0.101729922,Dairy,246.2802,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1340.311665,High_Sales_Item_Type,471.3068467
9349,DRC25,5.73,Low Fat,0.045363276,Soft Drinks,85.1882,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
9350,FDU59,5.78,Low Fat,0.096368001,Breads,160.6552,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,2785.659303
9351,FDU28,19.2,Regular,0.06595278,Frozen Foods,189.6214,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2785.659303
9352,NCP30,20.5,Non-Edible,0.032768691,Household,40.9822,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,858.3665937
9353,FDB39,11.6,Low Fat,0.038675869,Dairy,55.1272,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,858.3665937
9354,FDE41,9.195,Regular,0.063960902,Frozen Foods,86.4566,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9355,DRH11,5.98,Low Fat,0.126468543,Hard Drinks,56.3614,OUT010,15,Medium,Tier 3,Grocery Store,Drinks,1264.622727,Low_Sales_Item_Type,207.1305035
9356,FDA58,9.395,Low Fat,0.103961646,Snack Foods,236.0932,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3845.930347
9357,FDU50,5.75,Regular,0.075170211,Dairy,115.3176,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1716.213779
9358,FDM34,19,Low Fat,0.067391444,Snack Foods,129.6626,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
9359,FDM44,12.07038502,Low Fat,0.030899314,Fruits and Vegetables,101.999,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,2846.400823
9360,FDR39,20.35,Low Fat,0.08396923,Meat,183.8292,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
9361,FDM25,10.695,Regular,0.060788771,Breakfast,175.6712,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,2785.659303
9362,FDQ49,20.2,Regular,0.039308756,Breakfast,156.463,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,2785.659303
9363,DRH25,18.7,Low Fat,0.014652476,Soft Drinks,52.3324,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1229.886669,Low_Sales_Item_Type,858.3665937
9364,FDM09,12.07038502,Regular,0.085515417,Snack Foods,170.979,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4117.317713
9365,FDL44,18.05858931,Low Fat,0.021492148,Fruits and Vegetables,161.1894,OUT019,28,Small,Tier 1,Grocery Store,Food,1400.923903,High_Sales_Item_Type,471.3068467
9366,NCR42,9.105,Non-Edible,0.038638642,Household,32.39,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,858.3665937
9367,DRL59,16.75,Low Fat,0.021224126,Hard Drinks,52.7298,OUT046,16,Small,Tier 1,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,858.3665937
9368,FDX43,5.655,Low Fat,0.085204025,Fruits and Vegetables,168.45,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
9369,DRK47,7.905,Low Fat,0.107230638,Hard Drinks,226.6694,OUT010,15,Medium,Tier 3,Grocery Store,Drinks,1264.622727,Low_Sales_Item_Type,471.3068467
9370,FDU48,18.85,Low Fat,0.055583959,Baking Goods,131.7284,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,1716.213779
9371,FDY12,9.8,Regular,0.140896203,Baking Goods,50.2008,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,858.3665937
9372,NCN43,12.15,Non-Edible,0.006787278,Others,122.573,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1162.562891,Low_Sales_Item_Type,1716.213779
9373,NCM55,15.6,Non-Edible,0.066997948,Others,184.0924,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1162.562891,Low_Sales_Item_Type,2785.659303
9374,FDQ21,20.08910944,Low Fat,0.06595278,Snack Foods,123.1756,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,2846.400823
9375,FDX13,7.725,Low Fat,0.047773924,Canned,251.0092,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3845.930347
9376,NCK30,13.93290191,Non-Edible,0.060683277,Household,253.3698,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,5669.163351
9377,FDG20,15.5,Regular,0.125883329,Fruits and Vegetables,175.4028,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
9378,DRG27,8.895,Low Fat,0.105705241,Dairy,40.0138,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,858.3665937
9379,FDY14,10.3,Low Fat,0.070325509,Dairy,264.3226,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,3845.930347
9380,FDP59,20.85,Regular,0.056455037,Breads,102.7648,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1716.213779
9381,FDU60,20,Regular,0.06595278,Baking Goods,169.1132,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2785.659303
9382,NCC18,20.08910944,Non-Edible,0.310376916,Household,172.2422,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,471.3068467
9383,DRJ39,20.25,Low Fat,0.036531539,Dairy,218.1482,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,3845.930347
9384,FDS07,12.35,Low Fat,0.09991293,Fruits and Vegetables,113.4518,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
9385,FDM08,10.03119577,Regular,0.053324723,Fruits and Vegetables,222.5088,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,5669.163351
9386,FDP51,13.85,Regular,0.085447928,Meat,120.4124,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1716.213779
9387,FDU16,19.25,Regular,0.058264085,Frozen Foods,81.9908,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
9388,FDH12,9.6,Low Fat,0.084882966,Baking Goods,106.528,OUT013,26,High,Tier 3,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
9389,DRE48,8.43,Low Fat,0.028999721,Soft Drinks,195.8768,OUT010,15,Medium,Tier 3,Grocery Store,Drinks,1229.886669,Low_Sales_Item_Type,471.3068467
9390,NCL42,18.05858931,Non-Edible,0.040176104,Household,244.3144,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,5669.163351
9391,FDR21,19.7,Low Fat,0.067071206,Snack Foods,177.637,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
9392,NCW29,14,Non-Edible,0.0288575,Health and Hygiene,131.431,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1716.213779
